Produto,Categoria do Produto,PreÃ§o,Frete,Data da Compra,Vendedor,Local da compra,AvaliaÃ§Ã£o da compra,Tipo de pagamento,Quantidade de parcelas,lat,lon
Dinossauro Rex,brinquedos,23.92,2.162083214,09/09/2022,Isabella Pereira,SP,5,cartao_credito,2,-22.19,-48.79
Panela de pressÃ£o,utilidades domesticas,105.39,6.14280497,24/07/2021,Isabella Pereira,RJ,5,cartao_credito,4,-22.25,-42.66
Guarda roupas,moveis,655.88,35.45474137,27/03/2023,Bianca Santos,SP,5,cartao_credito,7,-22.19,-48.79
CÃ´moda,moveis,417.02,19.7894995,01/02/2023,Felipe Santos,PR,5,cartao_credito,2,-24.89,-51.55
Faqueiro,utilidades domesticas,48.75,3.12205583,25/08/2020,Pedro Gomes,ES,5,cartao_credito,6,-19.19,-40.34
FogÃ£o,eletrodomesticos,922.09,50.49763383,19/04/2021,Bianca Santos,TO,1,cartao_credito,10,-9.46,-48.26
Mochila,esporte e lazer,129.95,4.503885624,04/02/2023,Mariana Ferreira,BA,3,cartao_credito,5,-13.29,-41.71
Blocos de montar,brinquedos,48.21,3.09814199,12/06/2022,JoÃ£o Souza,SP,2,cartao_credito,1,-22.19,-48.79
Dashboards com Power BI,livros,51.59,3.030138205,16/11/2022,Rafael Costa,RN,5,cartao_credito,4,-5.81,-36.59
Lava louÃ§as,eletrodomesticos,2015.92,108.9944697,09/09/2020,Felipe Santos,SP,4,boleto,1,-22.19,-48.79
Pandeiro,instrumentos musicais,56.93,3.562455757,13/05/2022,Bianca Santos,SP,4,cartao_credito,8,-22.19,-48.79
Smartwatch,eletronicos,217.77,12.12670189,16/12/2020,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
TV Led UHD 4K,eletronicos,2538.43,132.7481999,31/10/2020,Rafael Costa,RS,5,boleto,1,-30.17,-53.5
CiÃªncia de dados com python,livros,73.59,1.502885178,03/02/2021,Juliana Costa,RS,5,cartao_credito,8,-30.17,-53.5
Impressora,eletronicos,424.58,22.8907336,23/10/2021,Thiago Silva,SP,5,cartao_credito,3,-22.19,-48.79
Carrinho controle remoto,brinquedos,88.66,5.2519828,17/04/2021,JoÃ£o Souza,GO,4,cartao_credito,10,-15.98,-49.86
Pandeiro,instrumentos musicais,87.18,2.226511794,01/01/2020,Thiago Silva,RJ,4,cartao_credito,4,-22.25,-42.66
Jogo de panelas,utilidades domesticas,219.4,11.96551587,26/02/2023,Thiago Silva,CE,5,cartao_credito,1,-5.2,-39.53
Tablet ABXY,eletronicos,1366.69,70.35657001,27/02/2022,Bianca Santos,SP,4,cartao_credito,4,-22.19,-48.79
Jogo de panelas,utilidades domesticas,286.65,12.84768921,03/04/2020,Pedro Gomes,SP,5,cartao_credito,10,-22.19,-48.79
FogÃ£o,eletrodomesticos,1398.53,72.05195422,17/09/2022,Juliana Costa,RS,1,cartao_credito,1,-30.17,-53.5
Dinossauro Rex,brinquedos,26.58,0,24/12/2020,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
CÃ´moda,moveis,325.09,14.89450356,28/03/2020,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
Modelagem preditiva,livros,63.15,4.250962694,20/03/2023,Felipe Santos,GO,4,cartao_credito,1,-15.98,-49.86
Impressora,eletronicos,486.2,26.41979184,20/08/2021,Camila Ribeiro,MG,4,cartao_credito,6,-18.1,-44.38
Micro-ondas,eletrodomesticos,889.84,47.91240753,29/11/2020,JoÃ£o Souza,SP,5,cartao_credito,1,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,2073.38,111.2896626,23/05/2020,Larissa Alves,MG,4,cartao_credito,10,-18.1,-44.38
Blocos de montar,brinquedos,44.59,2.90538788,19/07/2020,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
Bicicleta,esporte e lazer,509.61,27.66146438,19/04/2020,Beatriz Moraes,PR,5,cartao_credito,2,-24.89,-51.55
SofÃ¡ retrÃ¡til,moveis,846.04,46.70187912,06/11/2022,Beatriz Moraes,SC,5,cartao_credito,2,-27.45,-50.95
TV Led UHD 4K,eletronicos,2403.98,128.5309678,18/10/2021,JoÃ£o Souza,PR,5,cartao_credito,4,-24.89,-51.55
Pandeiro,instrumentos musicais,67.99,4.146527948,25/02/2020,Lucas Oliveira,PR,5,cartao_credito,3,-24.89,-51.55
Panela de pressÃ£o,utilidades domesticas,82.41,1.972523644,31/03/2021,Rafael Costa,SP,2,boleto,1,-22.19,-48.79
Boneca bebÃª,brinquedos,77.33,4.648694385,09/08/2022,Bianca Santos,MG,5,cartao_credito,2,-18.1,-44.38
Bicicleta,esporte e lazer,850.66,42.87952494,29/01/2023,Isabella Pereira,SC,5,cartao_credito,1,-27.45,-50.95
Jogo de copos,utilidades domesticas,44.72,2.664331373,04/01/2022,JoÃ£o Souza,MG,5,boleto,1,-18.1,-44.38
Cubo mÃ¡gico 8x8,brinquedos,19.19,10.11619613,21/09/2021,Felipe Santos,SP,3,cartao_credito,10,-22.19,-48.79
Guarda roupas,moveis,609.12,38.81342189,16/12/2020,Thiago Silva,SP,4,cartao_credito,5,-22.19,-48.79
Cama box,moveis,816.04,41.03611409,14/01/2022,Camila Ribeiro,PR,3,cartao_credito,10,-24.89,-51.55
Cadeira de escritÃ³rio,moveis,637.8,35.61372559,26/06/2021,Felipe Santos,PR,1,boleto,1,-24.89,-51.55
Mesa de centro,moveis,268.64,14.99128397,22/11/2020,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
Poltrona,moveis,384.38,20.99818315,29/10/2021,Pedro Gomes,SP,5,cartao_credito,4,-22.19,-48.79
Modelagem preditiva,livros,76.8,1.673808021,21/07/2021,Thiago Silva,RJ,5,cupom,1,-22.25,-42.66
Jogo de panelas,utilidades domesticas,263.54,11.61715123,29/01/2022,Mariana Ferreira,RS,5,cartao_credito,6,-30.17,-53.5
Dinossauro Rex,brinquedos,19.15,7.261615276,31/07/2020,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
Celular ABXY,eletronicos,1728.46,92.56639962,25/01/2022,Pedro Gomes,SP,5,cartao_credito,10,-22.19,-48.79
Modelagem preditiva,livros,94.89,5.578872022,31/08/2022,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Smart TV,eletronicos,2112.87,110.0884102,19/02/2020,Beatriz Moraes,SP,4,cartao_credito,10,-22.19,-48.79
Micro-ondas,eletrodomesticos,428.17,24.19787974,24/05/2022,Isabella Pereira,MG,5,boleto,1,-18.1,-44.38
Pandeiro,instrumentos musicais,57.56,0,04/04/2022,Lucas Oliveira,SP,3,cartao_credito,2,-22.19,-48.79
Tablet ABXY,eletronicos,2161.06,115.6010482,10/05/2021,Rafael Costa,SP,3,cartao_credito,1,-22.19,-48.79
SofÃ¡ retrÃ¡til,moveis,891.23,47.98158131,29/12/2020,Felipe Santos,MG,2,cartao_credito,6,-18.1,-44.38
Cubo mÃ¡gico 8x8,brinquedos,23.65,2.147706526,13/11/2021,Camila Ribeiro,SP,1,boleto,1,-22.19,-48.79
Guitarra,instrumentos musicais,1258.21,64.58033636,28/09/2022,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
Boneca bebÃª,brinquedos,53.39,0,08/09/2021,Felipe Santos,SC,4,boleto,1,-27.45,-50.95
Iniciando em programaÃ§Ã£o,livros,51.91,3.295155859,17/03/2022,Mariana Ferreira,PR,5,cartao_credito,1,-24.89,-51.55
Micro-ondas,eletrodomesticos,860.36,48.97539801,07/11/2021,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
Faqueiro,utilidades domesticas,66.09,3.802219583,29/06/2020,JoÃ£o Souza,DF,1,cartao_credito,2,-15.83,-47.86
Carrinho controle remoto,brinquedos,105.32,3.192412221,11/02/2021,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
Modelagem preditiva,livros,86.12,2.170069983,19/03/2022,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
Kit banquetas,moveis,415.93,22.43579803,30/05/2021,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
Mochila,esporte e lazer,125.29,4.255754644,31/03/2022,Juliana Costa,SP,3,cartao_credito,1,-22.19,-48.79
Jogo de copos,utilidades domesticas,59.02,0,03/04/2021,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
Cadeira de escritÃ³rio,moveis,437.11,23.56356931,24/02/2022,Bruno Rodrigues,SP,3,cartao_credito,2,-22.19,-48.79
Blocos de montar,brinquedos,37.33,0,31/05/2021,Isabella Pereira,MG,5,boleto,1,-18.1,-44.38
Assistente virtual,eletronicos,237.23,12.91490973,10/05/2020,Larissa Alves,MG,4,cartao_credito,6,-18.1,-44.38
SofÃ¡ retrÃ¡til,moveis,924.24,49.49612542,24/02/2023,Thiago Silva,SC,4,cartao_credito,10,-27.45,-50.95
Modelagem preditiva,livros,82.43,4.920254042,13/07/2020,JoÃ£o Souza,PA,4,cartao_credito,1,-3.79,-52.48
Bateria,instrumentos musicais,1425.33,76.42563906,18/08/2022,Bianca Santos,PR,5,cartao_credito,1,-24.89,-51.55
FogÃ£o,eletrodomesticos,1220.65,62.58037936,08/11/2020,Felipe Santos,SP,4,cartao_debito,1,-22.19,-48.79
Bola de vÃ´lei,esporte e lazer,51.22,3.667158742,05/07/2022,Isabella Pereira,GO,1,cartao_credito,3,-15.98,-49.86
CiÃªncia de dados com python,livros,93.09,5.24553926,18/05/2022,JoÃ£o Souza,PA,5,boleto,1,-3.79,-52.48
Cama king,moveis,576.49,31.58477336,30/07/2021,JoÃ£o Souza,MA,3,cartao_credito,5,-5.42,-45.44
Geladeira,eletrodomesticos,3265.44,174.1579821,27/09/2021,Lucas Oliveira,SP,4,cartao_credito,4,-22.19,-48.79
SofÃ¡ retrÃ¡til,moveis,821.03,44.24848204,29/03/2020,Bruno Rodrigues,RJ,5,boleto,1,-22.25,-42.66
CiÃªncia de dados com python,livros,72.96,1.469339573,10/03/2023,Bruno Rodrigues,SP,2,cartao_credito,2,-22.19,-48.79
TV Led UHD 4K,eletronicos,2482.75,129.7834075,08/06/2020,Larissa Alves,SP,3,cartao_credito,3,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,10.62,0,09/01/2023,Juliana Costa,SP,3,cartao_credito,4,-22.19,-48.79
Iniciando em programaÃ§Ã£o,livros,67.37,1.17168889,22/08/2022,Pedro Gomes,RS,5,cartao_credito,10,-30.17,-53.5
Assistente virtual,eletronicos,223.77,9.499518376,16/05/2021,Bianca Santos,MG,5,cartao_credito,3,-18.1,-44.38
Impressora,eletronicos,422.01,31.56514929,06/11/2021,Bianca Santos,PR,5,cartao_credito,2,-24.89,-51.55
Smart TV,eletronicos,2013.97,107.9248558,06/12/2021,Felipe Santos,SP,2,boleto,1,-22.19,-48.79
Cama box,moveis,664.41,32.96227275,01/07/2021,Beatriz Moraes,PR,5,cartao_credito,1,-24.89,-51.55
Faqueiro,utilidades domesticas,43.84,5.498164434,12/05/2022,Rafael Costa,PA,1,cartao_credito,1,-3.79,-52.48
Dashboards com Power BI,livros,38.53,2.340383398,22/01/2021,Larissa Alves,RJ,1,cupom,1,-22.25,-42.66
Jogo de copos,utilidades domesticas,35.72,2.433087065,14/06/2021,Lucas Oliveira,SC,1,cartao_credito,8,-27.45,-50.95
Celular ABXY,eletronicos,1230.23,63.09048554,06/12/2021,Mariana Ferreira,SP,3,cupom,1,-22.19,-48.79
Celular Plus X42,eletronicos,3355.58,179.6143879,26/10/2021,Mariana Ferreira,RJ,2,cartao_credito,1,-22.25,-42.66
Fone de ouvido,eletronicos,94.86,2.635448689,09/10/2020,JoÃ£o Souza,MG,5,boleto,1,-18.1,-44.38
TV Led UHD 4K,eletronicos,2900.66,154.7345446,19/09/2021,Thiago Silva,SP,1,cartao_credito,1,-22.19,-48.79
Panela de pressÃ£o,utilidades domesticas,115.11,7.069109035,24/02/2023,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
Impressora,eletronicos,470.32,22.62756415,27/09/2021,Isabella Pereira,SP,1,boleto,1,-22.19,-48.79
Cama box,moveis,963.58,48.89217523,16/03/2023,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
Modelagem preditiva,livros,75.7,11.83280688,09/08/2021,Bruno Rodrigues,RJ,3,cartao_credito,1,-22.25,-42.66
Faqueiro,utilidades domesticas,41.89,0,12/01/2021,JoÃ£o Souza,PR,5,cartao_credito,1,-24.89,-51.55
Jogo de panelas,utilidades domesticas,280.72,12.53193455,24/04/2020,Bianca Santos,MG,5,cartao_credito,1,-18.1,-44.38
Kit banquetas,moveis,371.76,20.08387841,20/06/2020,Rafael Costa,RJ,3,cupom,1,-22.25,-42.66
Bola de basquete,esporte e lazer,47.84,0,18/02/2021,Juliana Costa,SP,5,cupom,1,-22.19,-48.79
Smartwatch,eletronicos,236.69,21.69741681,18/06/2022,Mariana Ferreira,DF,5,cartao_credito,1,-15.83,-47.86
Cama king,moveis,1174.23,60.10865401,15/07/2021,Thiago Silva,RJ,4,cartao_credito,1,-22.25,-42.66
Bola de basquete,esporte e lazer,72.56,1.448040777,12/05/2020,Bruno Rodrigues,PR,1,cartao_credito,3,-24.89,-51.55
Cubo mÃ¡gico 8x8,brinquedos,17.59,1.225391394,13/04/2022,Mariana Ferreira,MG,1,cartao_credito,2,-18.1,-44.38
Jogo de tabuleiro,brinquedos,287.37,12.88602704,05/11/2022,Lucas Oliveira,RJ,5,cartao_credito,1,-22.25,-42.66
Bicicleta,esporte e lazer,568.07,27.83245758,13/12/2021,Thiago Silva,SP,1,cartao_credito,3,-22.19,-48.79
Bola de basquete,esporte e lazer,33.06,2.291450067,09/09/2020,Thiago Silva,SP,5,cupom,1,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,17.03,1.437900792,05/10/2020,Beatriz Moraes,MG,5,cartao_credito,5,-18.1,-44.38
Tablet ABXY,eletronicos,2194.37,117.3747055,11/07/2020,Pedro Gomes,MG,5,cartao_credito,1,-18.1,-44.38
Impressora,eletronicos,443.67,21.20853183,11/09/2020,Mariana Ferreira,MG,4,cartao_debito,1,-18.1,-44.38
Tablet ABXY,eletronicos,2048.43,106.6571741,15/11/2020,JoÃ£o Souza,RJ,5,boleto,1,-22.25,-42.66
Mesa de centro,moveis,290.21,15.98391396,20/01/2021,Bianca Santos,CE,5,cartao_credito,5,-5.2,-39.53
Smartwatch,eletronicos,220.74,18.13335529,26/09/2021,Camila Ribeiro,RJ,4,cartao_credito,2,-22.25,-42.66
Secadora de roupas,eletrodomesticos,1656.09,85.76624938,02/05/2020,Thiago Silva,RJ,5,cartao_credito,10,-22.25,-42.66
Jogo de panelas,utilidades domesticas,208.06,8.663008138,13/01/2020,Mariana Ferreira,SP,1,boleto,1,-22.19,-48.79
Dinossauro Rex,brinquedos,26.66,1.950669321,16/01/2021,Rafael Costa,SP,3,cartao_credito,3,-22.19,-48.79
Headset,eletronicos,51.97,3.298350678,05/12/2020,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
Dashboards com Power BI,livros,58.27,0,17/03/2021,Thiago Silva,PE,2,cartao_credito,4,-8.38,-37.86
CiÃªncia de dados com python,livros,51.8,3.64660934,23/07/2020,Juliana Costa,SP,1,cartao_credito,3,-22.19,-48.79
Guitarra,instrumentos musicais,918.03,49.41344022,06/12/2022,Lucas Oliveira,SP,4,boleto,1,-22.19,-48.79
Cama king,moveis,568.22,31.1958534,28/09/2020,Bianca Santos,SP,2,cartao_credito,5,-22.19,-48.79
Dinossauro Rex,brinquedos,27.37,4.621186483,02/02/2020,Felipe Santos,SP,4,cartao_credito,1,-22.19,-48.79
Carrinho controle remoto,brinquedos,87.23,14.22567861,17/12/2021,Lucas Oliveira,RS,1,cartao_credito,3,-30.17,-53.5
Guitarra,instrumentos musicais,865.1,43.6484115,15/01/2022,Larissa Alves,RJ,3,boleto,1,-22.25,-42.66
Cubo mÃ¡gico 8x8,brinquedos,15.7,3.999794091,07/03/2020,Beatriz Moraes,PR,4,boleto,1,-24.89,-51.55
Kit banquetas,moveis,337.3,18.24333617,06/02/2020,Camila Ribeiro,SP,2,cartao_credito,2,-22.19,-48.79
Jogo de panelas,utilidades domesticas,149.88,8.511763626,21/01/2021,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
Bola de vÃ´lei,esporte e lazer,72.33,4.134480811,03/02/2023,Lucas Oliveira,RS,4,cartao_credito,1,-30.17,-53.5
Headset,eletronicos,282.48,12.62564925,06/06/2021,Pedro Gomes,SP,5,cartao_credito,7,-22.19,-48.79
Assistente virtual,eletronicos,346.78,19.1520039,04/03/2022,Isabella Pereira,SP,4,cartao_credito,1,-22.19,-48.79
Kit banquetas,moveis,388.34,18.26237578,24/12/2020,Rafael Costa,MT,5,cartao_credito,4,-12.64,-55.42
Copo tÃ©rmico,esporte e lazer,51.03,3.00031989,09/05/2021,Lucas Oliveira,RJ,5,boleto,1,-22.25,-42.66
Kit banquetas,moveis,304.62,16.90711073,06/10/2020,Lucas Oliveira,RJ,5,boleto,1,-22.25,-42.66
Mesa de jantar,moveis,317.11,17.16827941,01/06/2022,Felipe Santos,MG,5,boleto,1,-18.1,-44.38
Dashboards com Power BI,livros,45.17,0,10/03/2020,Larissa Alves,MG,5,cartao_credito,2,-18.1,-44.38
Jogo de copos,utilidades domesticas,29.67,4.743654563,26/11/2021,Rafael Costa,PR,1,boleto,1,-24.89,-51.55
CÃ´moda,moveis,386.58,18.16866108,22/03/2020,Beatriz Moraes,RJ,4,cupom,1,-22.25,-42.66
Cadeira de escritÃ³rio,moveis,596.43,32.04122911,27/06/2022,Mariana Ferreira,CE,4,cartao_credito,1,-5.2,-39.53
SofÃ¡ retrÃ¡til,moveis,843.53,48.07925114,23/01/2022,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
Faqueiro,utilidades domesticas,70.55,1.341014324,12/11/2021,Larissa Alves,CE,1,cartao_credito,3,-5.2,-39.53
SofÃ¡ retrÃ¡til,moveis,903.89,49.01783841,01/08/2021,Juliana Costa,SP,1,cartao_debito,1,-22.19,-48.79
Faqueiro,utilidades domesticas,74.2,4.637938927,12/10/2022,Pedro Gomes,CE,4,cartao_credito,3,-5.2,-39.53
Celular Plus X42,eletronicos,3153.72,168.4572069,07/07/2021,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
Dashboards com Power BI,livros,36.07,0,23/01/2021,Mariana Ferreira,RJ,5,boleto,1,-22.25,-42.66
Copo tÃ©rmico,esporte e lazer,53.59,3.136632188,07/07/2021,Juliana Costa,RS,1,cartao_credito,8,-30.17,-53.5
Smartwatch,eletronicos,182.02,7.276456477,12/02/2021,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Smart TV,eletronicos,1865.14,99.60187072,21/08/2022,Isabella Pereira,RJ,5,cartao_credito,1,-22.25,-42.66
Geladeira,eletrodomesticos,2431.18,130.3414362,27/05/2021,Larissa Alves,BA,5,cartao_credito,1,-13.29,-41.71
Modelagem preditiva,livros,84.59,5.19117517,20/01/2020,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
Geladeira,eletrodomesticos,2106.8,112.4695387,11/09/2021,Bruno Rodrigues,SP,5,cartao_credito,8,-22.19,-48.79
Cama box,moveis,641.44,31.73918936,11/02/2021,Beatriz Moraes,SP,2,boleto,1,-22.19,-48.79
Cadeira de escritÃ³rio,moveis,473.46,22.79475971,26/12/2022,JoÃ£o Souza,SP,3,cartao_credito,7,-22.19,-48.79
Guitarra,instrumentos musicais,962.25,48.82135673,18/07/2021,Lucas Oliveira,SP,4,boleto,1,-22.19,-48.79
Carrinho controle remoto,brinquedos,110.73,6.179165288,29/05/2020,Beatriz Moraes,SP,4,cartao_credito,1,-22.19,-48.79
Fone de ouvido,eletronicos,111.77,3.535855317,14/10/2020,Thiago Silva,MG,5,cartao_credito,1,-18.1,-44.38
Headset,eletronicos,325.56,14.91952965,15/02/2023,Beatriz Moraes,MG,5,cartao_credito,1,-18.1,-44.38
CiÃªncia de dados com python,livros,50.51,10.24508583,01/03/2022,Thiago Silva,MG,1,cartao_credito,6,-18.1,-44.38
Mesa de centro,moveis,273.18,12.13045223,15/11/2021,Bianca Santos,PR,1,cartao_credito,1,-24.89,-51.55
Jogo de copos,utilidades domesticas,33.73,2.483033177,30/08/2020,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
Kit banquetas,moveis,327.02,17.94393572,08/09/2021,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Impressora,eletronicos,326.26,17.66114029,29/05/2021,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
Fone de ouvido,eletronicos,56.23,0,20/02/2022,Mariana Ferreira,MG,4,boleto,1,-18.1,-44.38
Carrinho controle remoto,brinquedos,72.21,4.376069788,27/05/2020,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
Iniciando em programaÃ§Ã£o,livros,46.92,2.787125658,15/05/2021,Bruno Rodrigues,RS,5,boleto,1,-30.17,-53.5
Jogo de panelas,utilidades domesticas,225.43,9.587908382,10/12/2020,Juliana Costa,RJ,4,boleto,1,-22.25,-42.66
Smartwatch,eletronicos,246.81,13.4250159,29/08/2021,Camila Ribeiro,RJ,5,boleto,1,-22.25,-42.66
Xadrez de madeira,brinquedos,47.7,3.070986024,15/04/2020,Pedro Gomes,SP,5,cartao_debito,1,-22.19,-48.79
Mesa de centro,moveis,154.98,8.778483747,27/08/2022,Isabella Pereira,RS,5,cartao_credito,1,-30.17,-53.5
Lava louÃ§as,eletrodomesticos,1619.31,83.80782503,09/02/2022,Rafael Costa,MG,5,cartao_credito,1,-18.1,-44.38
Cama box,moveis,825.3,41.52918123,28/03/2020,Juliana Costa,MG,4,cartao_credito,1,-18.1,-44.38
Cadeira de escritÃ³rio,moveis,376.52,27.84660838,08/03/2020,Beatriz Moraes,RJ,4,boleto,1,-22.25,-42.66
Jogo de tabuleiro,brinquedos,167.7,6.513959557,10/03/2022,JoÃ£o Souza,SC,5,cartao_credito,6,-27.45,-50.95
Bateria,instrumentos musicais,1037.21,52.81275122,13/12/2020,Lucas Oliveira,RJ,5,boleto,1,-22.25,-42.66
Bateria,instrumentos musicais,1212.91,65.47222375,23/02/2022,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
FogÃ£o,eletrodomesticos,872.58,46.99336445,08/11/2020,Larissa Alves,SP,4,cartao_credito,1,-22.19,-48.79
SofÃ¡ retrÃ¡til,moveis,842.79,42.46047111,11/12/2020,Camila Ribeiro,SP,5,cartao_credito,10,-22.19,-48.79
TV Led UHD 4K,eletronicos,2243.57,120.8624683,24/04/2021,Pedro Gomes,RS,4,cupom,1,-30.17,-53.5
Pandeiro,instrumentos musicais,109.52,3.416049586,01/03/2022,Pedro Gomes,PE,5,cartao_credito,1,-8.38,-37.86
Impressora,eletronicos,495.94,27.09432516,30/11/2021,Larissa Alves,SP,5,cartao_credito,8,-22.19,-48.79
Jogo de copos,utilidades domesticas,48.01,2.839513975,23/04/2022,Isabella Pereira,SP,5,cartao_credito,2,-22.19,-48.79
Faqueiro,utilidades domesticas,53.17,0,11/08/2020,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
Pandeiro,instrumentos musicais,93.98,2.588591337,10/07/2022,Rafael Costa,RJ,4,cartao_credito,1,-22.25,-42.66
Bateria,instrumentos musicais,1009.65,54.29192959,12/03/2020,Rafael Costa,SP,4,cartao_credito,10,-22.19,-48.79
FogÃ£o,eletrodomesticos,554.28,32.67755882,18/09/2020,Juliana Costa,PR,5,cartao_credito,1,-24.89,-51.55
Smart TV,eletronicos,2470.83,129.1487033,03/09/2022,JoÃ£o Souza,SP,4,boleto,1,-22.19,-48.79
Faqueiro,utilidades domesticas,57.4,3.587481843,23/01/2021,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
Carrinho controle remoto,brinquedos,78.85,4.481651196,19/12/2020,Juliana Costa,PR,4,cartao_credito,2,-24.89,-51.55
Assistente virtual,eletronicos,194.96,16.62296887,24/07/2021,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
CÃ´moda,moveis,391.89,18.4514026,25/06/2022,Bruno Rodrigues,SP,1,boleto,1,-22.19,-48.79
CÃ´moda,moveis,396.5,18.69687123,21/12/2021,Mariana Ferreira,RS,1,cartao_credito,8,-30.17,-53.5
Iniciando em programaÃ§Ã£o,livros,77.57,5.018784313,27/08/2020,Felipe Santos,SP,5,cartao_credito,10,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,2059.91,115.9259458,12/12/2020,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
Tablet ABXY,eletronicos,983.38,49.94646566,10/03/2021,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
Copo tÃ©rmico,esporte e lazer,65.51,4.019314945,24/02/2022,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
Headset,eletronicos,102.14,5.969752247,06/11/2021,Isabella Pereira,RS,5,boleto,1,-30.17,-53.5
Fone de ouvido,eletronicos,69.99,1.311196008,25/12/2020,Thiago Silva,BA,5,cartao_credito,3,-13.29,-41.71
Smartwatch,eletronicos,237.47,14.29735745,01/08/2022,Bruno Rodrigues,MG,5,cartao_credito,1,-18.1,-44.38
SofÃ¡ retrÃ¡til,moveis,899.57,48.83924406,28/09/2020,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
Carrinho controle remoto,brinquedos,90.37,7.975746953,12/03/2021,Larissa Alves,SP,4,boleto,1,-22.19,-48.79
Cama box,moveis,845.07,45.68444734,12/06/2022,Juliana Costa,SP,4,cartao_credito,3,-22.19,-48.79
Jogo de copos,utilidades domesticas,47.59,0,06/02/2020,Rafael Costa,SP,5,cupom,1,-22.19,-48.79
Geladeira,eletrodomesticos,2209.45,118.1776701,12/02/2022,Felipe Santos,MG,5,cartao_credito,4,-18.1,-44.38
Impressora,eletronicos,300.81,13.60166661,07/01/2021,Mariana Ferreira,PI,5,cartao_credito,3,-6.6,-42.28
Smart TV,eletronicos,2360.54,135.2725971,21/11/2021,Lucas Oliveira,BA,5,cartao_credito,8,-13.29,-41.71
Jogo de copos,utilidades domesticas,25.19,1.872396243,04/08/2021,Mariana Ferreira,RJ,3,cartao_credito,1,-22.25,-42.66
Cama box,moveis,525.12,37.81835335,30/08/2022,Isabella Pereira,RJ,5,cartao_credito,6,-22.25,-42.66
Secadora de roupas,eletrodomesticos,1287.91,69.10359794,16/04/2021,Pedro Gomes,DF,5,cartao_credito,4,-15.83,-47.86
Smart TV,eletronicos,1774.49,94.76938003,11/03/2022,Felipe Santos,SP,3,cartao_credito,4,-22.19,-48.79
Fone de ouvido,eletronicos,92.47,5.206875222,31/12/2022,JoÃ£o Souza,SP,4,cartao_credito,1,-22.19,-48.79
Bicicleta,esporte e lazer,562.49,30.23967712,13/03/2020,Pedro Gomes,MG,5,cartao_credito,10,-18.1,-44.38
Panela de pressÃ£o,utilidades domesticas,106.63,6.617574546,29/08/2021,Felipe Santos,SP,5,cartao_credito,2,-22.19,-48.79
Smart TV,eletronicos,1818.78,94.42900244,14/02/2022,Juliana Costa,PR,1,cartao_credito,1,-24.89,-51.55
Corda de pular,esporte e lazer,11.29,1.13226306,14/03/2022,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
SofÃ¡ retrÃ¡til,moveis,917.4,46.43322916,10/03/2022,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
Pandeiro,instrumentos musicais,63.5,3.912288492,27/03/2020,JoÃ£o Souza,MT,5,cartao_credito,4,-12.64,-55.42
Kit banquetas,moveis,410.73,22.39640185,13/04/2021,Camila Ribeiro,SC,1,cartao_credito,2,-27.45,-50.95
